country_id,code,name
1,01,AMAZONAS
1,02,ANCASH
1,03,APURIMAC
1,04,AREQUIPA
1,05,AYACUCHO
1,06,CAJAMARCA
1,07,CUSCO
1,08,HUANCAVELICA
1,09,HUANUCO
1,10,ICA
1,11,JUNIN
1,12,LA LIBERTAD
1,13,LAMBAYEQUE
1,14,LIMA
1,15,LORETO
1,16,MADRE DE DIOS
1,17,MOQUEGUA
1,18,PASCO
1,19,PIURA
1,20,PUNO
1,21,SAN MARTIN
1,22,TACNA
1,23,TUMBES
1,24,CALLAO
1,25,UCAYALI
